id,utterance,dataset,gt,gtId,maintable,dataset2
VIS_5466,Please show the trend about the number of days with max temperature reaches 80 change over dates.,bike_1_weather,"{'data': {'url': 'weather.csv'}, 'encoding': {'x': {'field': 'date', 'type': 'ordinal'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'date'}}, 'transform': [{'filter': 'datum.max_temperature_f >= 80.0'}], 'mark': 'line'}",VIS_5466,bike_1_weather,VIS_5466
VIS_1391,Find the maximum weight for each type of pet. List the maximum weight and pet type. Visualize by bar chart.,pets_1_pets,"{'data': {'url': 'pets.csv'}, 'encoding': {'x': {'field': 'pettype', 'type': 'nominal'}, 'y': {'aggregate': 'max', 'type': 'quantitative', 'field': 'weight'}}, 'transform': [], 'mark': 'bar'}",VIS_1391,pets_1_pets,VIS_1391
VIS_5115,"Bar chart x axis hand y axis the total number, show by the names from high to low.",wta_1_players,"{'data': {'url': 'players.csv'}, 'encoding': {'x': {'field': 'hand', 'type': 'nominal', 'sort': 'descending'}, 'y': {'aggregate': 'count', 'type': 'quantitative'}}, 'transform': [], 'mark': 'bar'}",VIS_5115,wta_1_players,VIS_5115
VIS_5301,"How many parties of the time they took office, binning the left office into Weekday interval, and then split by the minister's name, and display in ascending by the Y-axis.",party_people_party,"{'data': {'url': 'party.csv'}, 'encoding': {'x': {'field': 'left_office', 'type': 'ordinal', 'timeUnit': 'day', 'sort': 'y'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'left_office'}, 'color': {'field': 'minister', 'type': 'nominal'}}, 'transform': [], 'mark': 'bar'}",VIS_5301,party_people_party,VIS_5301
VIS_2728,Find the name and level of catalog structure with level between 5 and 10. ,product_catalog_catalog_structure,"{'data': {'url': 'catalog_structure.csv'}, 'encoding': {'theta': {'field': 'catalog_level_number', 'type': 'quantitative'}, 'color': {'field': 'catalog_level_name', 'type': 'nominal'}}, 'transform': [{'filter': {'field': 'catalog_level_number', 'range': [5.0, 10.0]}}], 'mark': 'arc'}",VIS_2728,product_catalog_catalog_structure,VIS_2728
VIS_4102,"List the number of invoices from the US, grouped by state Visualize by bar chart, list by the billing_state in descending.",store_1_invoices,"{'data': {'url': 'invoices.csv'}, 'encoding': {'x': {'field': 'billing_state', 'type': 'nominal', 'sort': 'descending'}, 'y': {'aggregate': 'count', 'type': 'quantitative'}}, 'transform': [{'filter': 'datum.billing_country == ""USA""'}], 'mark': 'bar'}",VIS_4102,store_1_invoices,VIS_4102
VIS_2238,"Show each employee's salary using a bar chart, note that use the last name of each employee, and I want to display from low to high by the Y-axis.",hr_1_employees,"{'data': {'url': 'employees.csv'}, 'encoding': {'x': {'field': 'last_name', 'type': 'ordinal', 'sort': 'y'}, 'y': {'field': 'salary', 'type': 'quantitative'}}, 'transform': [], 'mark': 'bar'}",VIS_2238,hr_1_employees,VIS_2238
VIS_3093,"Show the number of heads of departments born in each state with a bar chart, and rank in ascending by the names.",department_management_head,"{'data': {'url': 'head.csv'}, 'encoding': {'x': {'field': 'born_state', 'type': 'nominal', 'sort': 'ascending'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'born_state'}}, 'transform': [], 'mark': 'bar'}",VIS_3093,department_management_head,VIS_3093
VIS_6567,List the number of completion students in each day and bin date of completion by weekday with a bar chart.,e_learning_student_course_enrolment,"{'data': {'url': 'student_course_enrolment.csv'}, 'encoding': {'x': {'field': 'date_of_completion', 'type': 'ordinal', 'timeUnit': 'day'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'date_of_completion'}}, 'transform': [], 'mark': 'bar'}",VIS_6567,e_learning_student_course_enrolment,VIS_6567
VIS_792,"Show me how many in each class of all races using a bar chart, show in descending by the Y-axis.",race_track_race,"{'data': {'url': 'race.csv'}, 'encoding': {'x': {'field': 'class', 'type': 'ordinal', 'sort': '-y'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'class'}}, 'transform': [], 'mark': 'bar'}",VIS_792,race_track_race,VIS_792
VIS_869,"Show the number of teams in elimination in a bar chart, I want to show in asc by the X-axis.",wrestler_elimination,"{'data': {'url': 'elimination.csv'}, 'encoding': {'x': {'field': 'team', 'type': 'nominal', 'sort': 'ascending'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'team'}}, 'transform': [], 'mark': 'bar'}",VIS_869,wrestler_elimination,VIS_869
VIS_3732,"For each advisor, report the total number of students advised by him or her. Plot them as scatter chart.",voter_2_student,"{'data': {'url': 'student.csv'}, 'encoding': {'x': {'field': 'advisor', 'type': 'quantitative'}, 'y': {'aggregate': 'count', 'type': 'quantitative'}}, 'transform': [], 'mark': 'point'}",VIS_3732,voter_2_student,VIS_3732
VIS_2021,"For all employees who have the letters D or S in their first name, draw a line chart about the change of  employee_id over  hire_date .",hr_1_employees,"{'data': {'url': 'employees.csv'}, 'encoding': {'x': {'field': 'hire_date', 'type': 'ordinal'}, 'y': {'field': 'employee_id', 'type': 'quantitative'}}, 'transform': [{'filter': {'or': [""test(regexp('.*D.*'), datum.first_name)"", ""test(regexp('.*S.*'), datum.first_name)""]}}], 'mark': 'line'}",VIS_2021,hr_1_employees,VIS_2021
VIS_6077,Return a line chart about the change of  monthly_rental over  date_address_from .,behavior_monitoring_student_addresses,"{'data': {'url': 'student_addresses.csv'}, 'encoding': {'x': {'field': 'date_address_from', 'type': 'ordinal', 'sort': '-y'}, 'y': {'field': 'monthly_rental', 'type': 'quantitative'}}, 'transform': [], 'mark': 'line'}",VIS_6077,behavior_monitoring_student_addresses,VIS_6077
VIS_4958,"Visualize a bar chart about the distribution of  Days and the average of Credits , and group by attribute Days.",college_3_course,"{'data': {'url': 'course.csv'}, 'encoding': {'x': {'field': 'days', 'type': 'ordinal', 'sort': 'y'}, 'y': {'aggregate': 'mean', 'type': 'quantitative', 'field': 'credits'}}, 'transform': [], 'mark': 'bar'}",VIS_4958,college_3_course,VIS_4958
VIS_3959,Show the number of companies in each headquarter with a bar chart.,gas_company_company,"{'data': {'url': 'company.csv'}, 'encoding': {'x': {'field': 'headquarters', 'type': 'nominal'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'headquarters'}}, 'transform': [], 'mark': 'bar'}",VIS_3959,gas_company_company,VIS_3959
VIS_3160,"Return a line chart about the change of the sum of Employee_ID over  Start_from , and group by attribute Is_full_time and bin start_from by time.",employee_hire_evaluation_hiring,"{'data': {'url': 'hiring.csv'}, 'encoding': {'x': {'field': 'start_from', 'type': 'ordinal', 'timeUnit': 'year'}, 'y': {'aggregate': 'sum', 'type': 'quantitative', 'field': 'employee_id'}, 'color': {'field': 'is_full_time', 'type': 'nominal'}}, 'transform': [], 'mark': 'line'}",VIS_3160,employee_hire_evaluation_hiring,VIS_3160
VIS_1566,Find the number of students whose age is older than the average age for each gender. Visualize by pie chart.,dorm_1_student,"{'data': {'url': 'student.csv'}, 'encoding': {'theta': {'aggregate': 'count', 'type': 'quantitative'}, 'color': {'field': 'sex', 'type': 'nominal'}}, 'transform': [{'joinaggregate': [{'op': 'mean', 'field': 'age', 'as': 'age_avg'}]}, {'filter': 'datum.age > datum.age_avg'}], 'mark': 'arc'}",VIS_1566,dorm_1_student,VIS_1566
VIS_2673,"Give me the comparison about School_ID over the ACC_Road , and group by attribute ACC_Home by a bar chart, and order by the bars in desc.",university_basketball_basketball_match,"{'data': {'url': 'basketball_match.csv'}, 'encoding': {'x': {'field': 'acc_road', 'type': 'nominal', 'sort': 'descending'}, 'y': {'field': 'school_id', 'type': 'quantitative'}, 'color': {'field': 'acc_home', 'type': 'nominal'}}, 'transform': [], 'mark': 'bar'}",VIS_2673,university_basketball_basketball_match,VIS_2673
VIS_6625,Return a bar chart showing how many shops in each location.,device_shop,"{'data': {'url': 'shop.csv'}, 'encoding': {'x': {'field': 'location', 'type': 'nominal'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'location'}}, 'transform': [], 'mark': 'bar'}",VIS_6625,device_shop,VIS_6625
VIS_2988,"On which day has it neither been foggy nor rained in the zip code of 94107, and count them by a bar chart, sort by the y axis in desc.",bike_1_weather,"{'data': {'url': 'weather.csv'}, 'encoding': {'x': {'field': 'date', 'type': 'ordinal', 'timeUnit': 'year', 'sort': '-y'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'date'}}, 'transform': [{'filter': {'and': [{'and': ['datum.zip_code == 94107.0', 'datum.events != ""Fog""']}, 'datum.events != ""Rain""']}}], 'mark': 'bar'}",VIS_2988,bike_1_weather,VIS_2988
VIS_5598,Compute the number of services by services and then split by local authorities. Show the result with a stacked bar graph.,station_weather_station,"{'data': {'url': 'station.csv'}, 'encoding': {'x': {'field': 'local_authority', 'type': 'nominal'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'local_authority'}, 'color': {'field': 'services', 'type': 'nominal'}}, 'transform': [], 'mark': 'bar'}",VIS_5598,station_weather_station,VIS_5598
VIS_3470,"Bar chart x axis building y axis maximal capacity, and order by the bars in asc.",college_2_classroom,"{'data': {'url': 'classroom.csv'}, 'encoding': {'x': {'field': 'building', 'type': 'nominal', 'sort': 'ascending'}, 'y': {'aggregate': 'max', 'type': 'quantitative', 'field': 'capacity'}}, 'transform': [], 'mark': 'bar'}",VIS_3470,college_2_classroom,VIS_3470
VIS_4803,"A stacked bar graph shows the total number of captains categorize by ranks of different classes, and I want to order total number from low to high order please.",ship_1_captain,"{'data': {'url': 'captain.csv'}, 'encoding': {'x': {'field': 'class', 'type': 'ordinal', 'sort': 'y'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'class'}, 'color': {'field': 'rank', 'type': 'nominal'}}, 'transform': [], 'mark': 'bar'}",VIS_4803,ship_1_captain,VIS_4803
VIS_2610,"Bar chart x axis state y axis the average of vote id, and show bars from high to low order please.",voter_1_votes,"{'data': {'url': 'votes.csv'}, 'encoding': {'x': {'field': 'state', 'type': 'nominal', 'sort': 'descending'}, 'y': {'aggregate': 'mean', 'type': 'quantitative', 'field': 'vote_id'}}, 'transform': [], 'mark': 'bar'}",VIS_2610,voter_1_votes,VIS_2610
VIS_5043,"Show the dates of transactions if the share count is bigger than 100 or the amount is bigger than 1000, and count them by a line chart, order x-axis from low to high order.",tracking_share_transactions_transactions,"{'data': {'url': 'transactions.csv'}, 'encoding': {'x': {'field': 'date_of_transaction', 'type': 'ordinal', 'timeUnit': 'year', 'sort': 'ascending'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'date_of_transaction'}}, 'transform': [{'filter': {'or': ['datum.share_count > 100.0', 'datum.amount_of_transaction > 1000.0']}}], 'mark': 'line'}",VIS_5043,tracking_share_transactions_transactions,VIS_5043
VIS_4544,"For employees without the letter M in their first name, give me a line chart to show the salary change over their hire date using a line chart, and I want to sort by the X-axis from high to low please.",hr_1_employees,"{'data': {'url': 'employees.csv'}, 'encoding': {'x': {'field': 'hire_date', 'type': 'ordinal', 'sort': 'descending'}, 'y': {'field': 'salary', 'type': 'quantitative'}}, 'transform': [{'filter': {'not': ""test(regexp('.*M.*$'), datum.first_name)""}}], 'mark': 'line'}",VIS_4544,hr_1_employees,VIS_4544
VIS_2404,Show the proportion of the number of ranks for each rank.,activity_1_faculty,"{'data': {'url': 'faculty.csv'}, 'encoding': {'theta': {'field': 'rank', 'type': 'quantitative', 'aggregate': 'count'}, 'color': {'field': 'rank', 'type': 'nominal'}}, 'transform': [], 'mark': 'arc'}",VIS_2404,activity_1_faculty,VIS_2404
VIS_5724,Compare the frequency of each payment method code using a bar chart.,insurance_policies_payments,"{'data': {'url': 'payments.csv'}, 'encoding': {'x': {'field': 'payment_method_code', 'type': 'nominal'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'payment_method_code'}}, 'transform': [], 'mark': 'bar'}",VIS_5724,insurance_policies_payments,VIS_5724
VIS_3374,"Display a bar chart for what are the ids and locations of all circuits in France or Belgium?, could you sort names in descending order?",formula_1_circuits,"{'data': {'url': 'circuits.csv'}, 'encoding': {'x': {'field': 'location', 'type': 'nominal', 'sort': 'descending'}, 'y': {'field': 'circuitid', 'type': 'quantitative'}}, 'transform': [{'filter': {'or': ['datum.country == ""France""', 'datum.country == ""Belgium""']}}], 'mark': 'bar'}",VIS_3374,formula_1_circuits,VIS_3374
VIS_6918,"Stacked bar of class and the number of class colored by Rank, sort Y in descending order.",ship_1_captain,"{'data': {'url': 'captain.csv'}, 'encoding': {'x': {'field': 'class', 'type': 'ordinal', 'sort': '-y'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'class'}, 'color': {'field': 'rank', 'type': 'nominal'}}, 'transform': [], 'mark': 'bar'}",VIS_6918,ship_1_captain,VIS_6918
VIS_3871,"For all employees who have the letters D or S in their first name, show me about the change of employee_id over hire_date in a line chart, and list by the x-axis from low to high.",hr_1_employees,"{'data': {'url': 'employees.csv'}, 'encoding': {'x': {'field': 'hire_date', 'type': 'ordinal', 'sort': 'ascending'}, 'y': {'field': 'employee_id', 'type': 'quantitative'}}, 'transform': [{'filter': {'or': [""test(regexp('.*D.*'), datum.first_name)"", ""test(regexp('.*S.*'), datum.first_name)""]}}], 'mark': 'line'}",VIS_3871,hr_1_employees,VIS_3871
VIS_2099,Find the number of last names of teachers in alphabetical order of last name with a bar chart.,behavior_monitoring_teachers,"{'data': {'url': 'teachers.csv'}, 'encoding': {'x': {'field': 'last_name', 'type': 'nominal', 'sort': 'ascending'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'last_name'}}, 'transform': [], 'mark': 'bar'}",VIS_2099,behavior_monitoring_teachers,VIS_2099
VIS_1324,"Show me about the distribution of All_Neutral and School_ID in a bar chart, and list in desc by the X.",university_basketball_basketball_match,"{'data': {'url': 'basketball_match.csv'}, 'encoding': {'x': {'field': 'all_neutral', 'type': 'nominal', 'sort': 'descending'}, 'y': {'field': 'school_id', 'type': 'quantitative'}}, 'transform': [], 'mark': 'bar'}",VIS_1324,university_basketball_basketball_match,VIS_1324
VIS_2052,"For those products with a price between 60 and 120, draw a pie chart about the proportion of  name and  manufacturer.",manufactory_1_products,"{'data': {'url': 'products.csv'}, 'encoding': {'theta': {'field': 'manufacturer', 'type': 'quantitative'}, 'color': {'field': 'name', 'type': 'nominal'}}, 'transform': [{'filter': {'field': 'price', 'range': [60.0, 120.0]}}], 'mark': 'arc'}",VIS_2052,manufactory_1_products,VIS_2052
VIS_1657,"Compare the total number of different ranks using a bar graph, could you order X in desc order?",ship_1_captain,"{'data': {'url': 'captain.csv'}, 'encoding': {'x': {'field': 'rank', 'type': 'nominal', 'sort': 'descending'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'rank'}}, 'transform': [], 'mark': 'bar'}",VIS_1657,ship_1_captain,VIS_1657
VIS_1195,"On which day has it neither been foggy nor rained in the zip code of 94107, and count them by a bar chart, and I want to order in descending by the Y-axis.",bike_1_weather,"{'data': {'url': 'weather.csv'}, 'encoding': {'x': {'field': 'date', 'type': 'ordinal', 'timeUnit': 'day', 'sort': '-y'}, 'y': {'aggregate': 'count', 'type': 'quantitative', 'field': 'date'}}, 'transform': [{'filter': {'and': [{'and': ['datum.zip_code == 94107.0', 'datum.events != ""Fog""']}, 'datum.events != ""Rain""']}}], 'mark': 'bar'}",VIS_1195,bike_1_weather,VIS_1195
